county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Johnson,Prairie Village 2-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,352
Johnson,Prairie Village 3-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,299
Johnson,Prairie Village 3-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,435
Johnson,Prairie Village 3-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,349
Johnson,Prairie Village 4-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,546
Johnson,Prairie Village 4-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,320
Johnson,Prairie Village 4-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,482
Johnson,Prairie Village 5-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,553
Johnson,Prairie Village 5-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,539
Johnson,Prairie Village 5-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,366
Johnson,Prairie Village 6-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,468
Johnson,Prairie Village 6-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,315
Johnson,Prairie Village 6-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,256
Johnson,Roeland Park 1-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,118
Johnson,Roeland Park 1-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,89
Johnson,Roeland Park 1-03,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,0
Johnson,Roeland Park 2-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,152
Johnson,Roeland Park 2-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,184
Johnson,Roeland Park 3-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,114
Johnson,Roeland Park 3-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,219
Johnson,Roeland Park 4-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,107
Johnson,Roeland Park 4-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,302
Johnson,Westwood 0-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,185
Johnson,Westwood 0-02,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,190
Johnson,Westwood Hills 0-01,State Senate,7,"Wolf, Kay",Kay,,Wolf,,Republican,101
Johnson,Overland Park 2-04,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,320
Johnson,Overland Park 2-09,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,265
Johnson,Overland Park 2-10,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,257
Johnson,Overland Park 2-11,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,300
Johnson,Overland Park 2-12,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,234
Johnson,Overland Park 2-13,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,161
Johnson,Overland Park 2-15,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,374
Johnson,Overland Park 2-17,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,435
Johnson,Overland Park 2-20,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,254
Johnson,Overland Park 2-26,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,121
Johnson,Overland Park 3-01,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,608
Johnson,Overland Park 3-02,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,325
Johnson,Overland Park 3-03,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,328
Johnson,Overland Park 3-04,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,389
Johnson,Overland Park 3-05,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,405
Johnson,Overland Park 3-06,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,444
Johnson,Overland Park 3-07,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,286
Johnson,Overland Park 3-08,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,334
Johnson,Overland Park 3-09,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,516
Johnson,Overland Park 3-10,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,283
Johnson,Overland Park 3-11,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,388
Johnson,Overland Park 3-12,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,215
Johnson,Overland Park 3-13,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,637
Johnson,Overland Park 3-14,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,384
Johnson,Overland Park 3-15,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,318
Johnson,Overland Park 3-17,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,291
Johnson,Overland Park 3-18,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,320
Johnson,Overland Park 3-19,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,403
Johnson,Overland Park 4-04,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,700
Johnson,Overland Park 4-05,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,541
Johnson,Overland Park 4-06,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,379
Johnson,Overland Park 4-07,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,265
Johnson,Overland Park 4-08,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,449
Johnson,Overland Park 4-09,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,518
Johnson,Overland Park 4-10,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,371
Johnson,Overland Park 4-11,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,487
Johnson,Overland Park 4-12,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,726
Johnson,Overland Park 4-13,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,428
Johnson,Overland Park 4-14,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,317
Johnson,Overland Park 4-15,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,676
Johnson,Overland Park 4-16,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,563
Johnson,Overland Park 4-17,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,550
Johnson,Overland Park 4-18,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,98
Johnson,Overland Park 5-01,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,475
Johnson,Overland Park 5-02,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,243
Johnson,Overland Park 5-03,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,364
Johnson,Overland Park 5-04,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,394
Johnson,Overland Park 5-05,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,280
Johnson,Overland Park 5-11,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,502
Johnson,Overland Park 5-12,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,115
Johnson,Overland Park 5-15,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,400
Johnson,Overland Park 5-19,State Senate,8,"Denning, Jim",Jim,,Denning,,Republican,48
Johnson,Overland Park 2-04,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,378
Johnson,Overland Park 2-09,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,315
Johnson,Overland Park 2-10,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,203
Johnson,Overland Park 2-11,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,322
Johnson,Overland Park 2-12,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,245
Johnson,Overland Park 2-13,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,228
Johnson,Overland Park 2-15,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,435
Johnson,Overland Park 2-17,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,325
Johnson,Overland Park 2-20,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,220
Johnson,Overland Park 2-26,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,167
Johnson,Overland Park 3-01,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,444
Johnson,Overland Park 3-02,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,325
Johnson,Overland Park 3-03,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,260
Johnson,Overland Park 3-04,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,423
Johnson,Overland Park 3-05,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,380
Johnson,Overland Park 3-06,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,452
Johnson,Overland Park 3-07,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,335
Johnson,Overland Park 3-08,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,324
Johnson,Overland Park 3-09,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,473
Johnson,Overland Park 3-10,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,230
Johnson,Overland Park 3-11,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,321
Johnson,Overland Park 3-12,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,326
Johnson,Overland Park 3-13,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,585
Johnson,Overland Park 3-14,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,451
Johnson,Overland Park 3-15,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,232
Johnson,Overland Park 3-17,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,231
Johnson,Overland Park 3-18,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,358
Johnson,Overland Park 3-19,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,334
Johnson,Overland Park 4-04,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,419
Johnson,Overland Park 4-05,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,311
Johnson,Overland Park 4-06,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,277
Johnson,Overland Park 4-07,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,302
Johnson,Overland Park 4-08,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,339
Johnson,Overland Park 4-09,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,232
Johnson,Overland Park 4-10,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,205
Johnson,Overland Park 4-11,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,429
Johnson,Overland Park 4-12,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,511
Johnson,Overland Park 4-13,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,169
Johnson,Overland Park 4-14,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,170
Johnson,Overland Park 4-15,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,410
Johnson,Overland Park 4-16,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,277
Johnson,Overland Park 4-17,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,382
Johnson,Overland Park 4-18,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,103
Johnson,Overland Park 5-01,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,352
Johnson,Overland Park 5-02,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,200
Johnson,Overland Park 5-03,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,268
Johnson,Overland Park 5-04,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,356
Johnson,Overland Park 5-05,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,357
Johnson,Overland Park 5-11,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,516
Johnson,Overland Park 5-12,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,125
Johnson,Overland Park 5-15,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,334
Johnson,Overland Park 5-19,State Senate,8,"Johnston, Lisa",Lisa,,Johnston,,Democratic,32
Johnson,De Soto 0-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,603
Johnson,De Soto 0-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,322
Johnson,De Soto 0-03,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,562
Johnson,De Soto 0-04,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,De Soto 0-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,De Soto 0-06,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,41
Johnson,De Soto 0-07,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,2
Johnson,De Soto 0-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Gardner 0-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,814
Johnson,Gardner 0-06,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,628
Johnson,Gardner 0-07,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,15
Johnson,Gardner 0-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,52
Johnson,Gardner 0-12,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,8
Johnson,Gardner 0-14,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,386
Johnson,Gardner 0-15,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Gardner Twp 0-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,259
Johnson,Gardner Twp 0-04,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,1
Johnson,Gardner Twp 0-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,5
Johnson,Gardner Twp 0-07,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,2
Johnson,Gardner Twp 0-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,1
Johnson,Gardner Twp 0-11,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,65
Johnson,Lenexa 2-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Lexington Twp 0-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,567
Johnson,Lexington Twp 0-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,2
Johnson,Lexington Twp 0-03,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,2
Johnson,Lexington Twp 0-04,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,1
Johnson,Lexington Twp 0-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,McCamish Twp 0-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,268
Johnson,Olathe 1-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,452
Johnson,Olathe 1-07,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 1-11,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,71
Johnson,Olathe 1-12,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,21
Johnson,Olathe 1-13,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 1-19,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,217
Johnson,Olathe 1-20,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,333
Johnson,Olathe 1-21,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,590
Johnson,Olathe 1-22,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,789
Johnson,Olathe 1-23,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 1-24,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 1-26,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 1-27,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,299
Johnson,Olathe 2-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,262
Johnson,Olathe 2-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,1054
Johnson,Olathe 2-06,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,600
Johnson,Olathe 2-07,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,667
Johnson,Olathe 2-09,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,210
Johnson,Olathe 2-10,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,925
Johnson,Olathe 2-11,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,667
Johnson,Olathe 2-12,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,370
Johnson,Olathe 2-13,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,423
Johnson,Olathe 2-15,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,321
Johnson,Olathe 2-16,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 2-17,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 2-19,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,5
Johnson,Olathe 2-20,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 2-21,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 2-22,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,704
Johnson,Olathe 2-23,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,531
Johnson,Olathe 2-24,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,11
Johnson,Olathe 2-25,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,2
Johnson,Olathe 2-26,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe 2-27,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,9
Johnson,Olathe 2-28,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,134
Johnson,Olathe 4-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,423
Johnson,Olathe 4-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,669
Johnson,Olathe 4-03,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,264
Johnson,Olathe 4-04,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,254
Johnson,Olathe 4-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,475
Johnson,Olathe 4-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,463
Johnson,Olathe 4-09,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,654
Johnson,Olathe 4-10,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,382
Johnson,Olathe 4-11,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,211
Johnson,Olathe 4-13,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,258
Johnson,Olathe 4-14,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,544
Johnson,Olathe 4-17,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,4
Johnson,Olathe 4-18,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,160
Johnson,Olathe Twp 0-01,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,218
Johnson,Olathe Twp 0-02,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,50
Johnson,Olathe Twp 0-03,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,25
Johnson,Olathe Twp 0-04,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,1
Johnson,Olathe Twp 0-05,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,3
Johnson,Olathe Twp 0-08,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,12
Johnson,Olathe Twp 0-09,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,Olathe Twp 0-11,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,3
Johnson,Olathe Twp 0-17,State Senate,9,"Lynn, Julia",Julia,,Lynn,,Republican,0
Johnson,De Soto 0-01,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,289
Johnson,De Soto 0-02,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,181
Johnson,De Soto 0-03,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,229
Johnson,De Soto 0-04,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,De Soto 0-05,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,De Soto 0-06,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,31
Johnson,De Soto 0-07,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,De Soto 0-08,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Gardner 0-01,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,361
Johnson,Gardner 0-06,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,277
Johnson,Gardner 0-07,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,11
Johnson,Gardner 0-08,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,13
Johnson,Gardner 0-12,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,11
Johnson,Gardner 0-14,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,230
Johnson,Gardner 0-15,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Gardner Twp 0-01,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,111
Johnson,Gardner Twp 0-04,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Gardner Twp 0-05,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,3
Johnson,Gardner Twp 0-07,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,2
Johnson,Gardner Twp 0-08,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,5
Johnson,Gardner Twp 0-11,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,42
Johnson,Lenexa 2-08,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Lexington Twp 0-01,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,196
Johnson,Lexington Twp 0-02,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,1
Johnson,Lexington Twp 0-03,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,1
Johnson,Lexington Twp 0-04,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Lexington Twp 0-05,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,McCamish Twp 0-02,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,89
Johnson,Olathe 1-01,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,333
Johnson,Olathe 1-07,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 1-11,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,65
Johnson,Olathe 1-12,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,13
Johnson,Olathe 1-13,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 1-19,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,145
Johnson,Olathe 1-20,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,255
Johnson,Olathe 1-21,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,394
Johnson,Olathe 1-22,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,316
Johnson,Olathe 1-23,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 1-24,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 1-26,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,4
Johnson,Olathe 1-27,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,242
Johnson,Olathe 2-02,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,167
Johnson,Olathe 2-05,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,384
Johnson,Olathe 2-06,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,192
Johnson,Olathe 2-07,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,321
Johnson,Olathe 2-09,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,127
Johnson,Olathe 2-10,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,599
Johnson,Olathe 2-11,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,427
Johnson,Olathe 2-12,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,212
Johnson,Olathe 2-13,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,248
Johnson,Olathe 2-15,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,125
Johnson,Olathe 2-16,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 2-17,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 2-19,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,2
Johnson,Olathe 2-20,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 2-21,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 2-22,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,367
Johnson,Olathe 2-23,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,285
Johnson,Olathe 2-24,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,3
Johnson,Olathe 2-25,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,6
Johnson,Olathe 2-26,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,0
Johnson,Olathe 2-27,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,2
Johnson,Olathe 2-28,State Senate,9,"Ring, Merlin D.",Merlin,D.,Ring,,Democratic,111
