county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Sedgwick,WICHITA PRECINCT 309,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,518
Sedgwick,WICHITA PRECINCT 310,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,210
Sedgwick,WICHITA PRECINCT 311,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,216
Sedgwick,WICHITA PRECINCT 312,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,194
Sedgwick,WICHITA PRECINCT 313,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,481
Sedgwick,WICHITA PRECINCT 314,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,478
Sedgwick,WICHITA PRECINCT 315,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,418
Sedgwick,WICHITA PRECINCT 319,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,129
Sedgwick,WICHITA PRECINCT 320,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,66
Sedgwick,WICHITA PRECINCT 321,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,24
Sedgwick,WICHITA PRECINCT 323,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,155
Sedgwick,WICHITA PRECINCT 324,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,150
Sedgwick,WICHITA PRECINCT 325,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,37
Sedgwick,WICHITA PRECINCT 326,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,32
Sedgwick,WICHITA PRECINCT 417,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,307
Sedgwick,WICHITA PRECINCT 418,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,436
Sedgwick,WICHITA PRECINCT 419,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,398
Sedgwick,WICHITA PRECINCT 420,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,396
Sedgwick,WICHITA PRECINCT 421,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,441
Sedgwick,WICHITA PRECINCT 422,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,247
Sedgwick,WICHITA PRECINCT 423,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,345
Sedgwick,WICHITA PRECINCT 429,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,268
Sedgwick,DERBY WARD 01 PRECINCT 01,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,436
Sedgwick,DERBY WARD 01 PRECINCT 02,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,253
Sedgwick,DERBY WARD 01 PRECINCT 04,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,150
Sedgwick,DERBY WARD 02 PRECINCT 01,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,276
Sedgwick,DERBY WARD 02 PRECINCT 03,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,110
Sedgwick,DERBY WARD 02 PRECINCT 06,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,174
Sedgwick,DERBY WARD 03 PRECINCT 01,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,142
Sedgwick,DERBY WARD 03 PRECINCT 02,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,95
Sedgwick,DERBY WARD 03 PRECINCT 04,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,80
Sedgwick,RIVERSIDE PRECINCT 03,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,135
Sedgwick,RIVERSIDE PRECINCT 04,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,20
Sedgwick,RIVERSIDE PRECINCT 07,State Senate,28,"Humphrey, Keith",Keith,,Humphrey,,Democratic,2
Sedgwick,WICHITA PRECINCT 305,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,601
Sedgwick,WICHITA PRECINCT 309,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,387
Sedgwick,WICHITA PRECINCT 310,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,136
Sedgwick,WICHITA PRECINCT 311,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,234
Sedgwick,WICHITA PRECINCT 312,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,198
Sedgwick,WICHITA PRECINCT 313,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,428
Sedgwick,WICHITA PRECINCT 314,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,516
Sedgwick,WICHITA PRECINCT 315,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,407
Sedgwick,WICHITA PRECINCT 319,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,109
Sedgwick,WICHITA PRECINCT 320,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,92
Sedgwick,WICHITA PRECINCT 321,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,0
Sedgwick,WICHITA PRECINCT 323,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,79
Sedgwick,WICHITA PRECINCT 324,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,119
Sedgwick,WICHITA PRECINCT 325,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,12
Sedgwick,WICHITA PRECINCT 326,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,53
Sedgwick,WICHITA PRECINCT 417,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,340
Sedgwick,WICHITA PRECINCT 418,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,503
Sedgwick,WICHITA PRECINCT 419,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,443
Sedgwick,WICHITA PRECINCT 420,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,458
Sedgwick,WICHITA PRECINCT 421,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,391
Sedgwick,WICHITA PRECINCT 422,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,309
Sedgwick,WICHITA PRECINCT 423,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,401
Sedgwick,WICHITA PRECINCT 429,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,233
Sedgwick,DERBY WARD 01 PRECINCT 01,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,769
Sedgwick,DERBY WARD 01 PRECINCT 02,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,434
Sedgwick,DERBY WARD 01 PRECINCT 04,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,253
Sedgwick,DERBY WARD 02 PRECINCT 01,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,422
Sedgwick,DERBY WARD 02 PRECINCT 03,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,241
Sedgwick,DERBY WARD 02 PRECINCT 06,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,277
Sedgwick,DERBY WARD 03 PRECINCT 01,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,201
Sedgwick,DERBY WARD 03 PRECINCT 02,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,133
Sedgwick,DERBY WARD 03 PRECINCT 04,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,118
Sedgwick,RIVERSIDE PRECINCT 03,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,212
Sedgwick,RIVERSIDE PRECINCT 04,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,25
Sedgwick,RIVERSIDE PRECINCT 07,State Senate,28,"Petersen, Mike",Mike,,Petersen,,Republican,5
Sedgwick,WICHITA PRECINCT 103,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,39
Sedgwick,WICHITA PRECINCT 104,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,18
Sedgwick,WICHITA PRECINCT 105,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,176
Sedgwick,WICHITA PRECINCT 106,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,95
Sedgwick,WICHITA PRECINCT 107,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,125
Sedgwick,WICHITA PRECINCT 108,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,254
Sedgwick,WICHITA PRECINCT 109,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,276
Sedgwick,WICHITA PRECINCT 112,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,309
Sedgwick,WICHITA PRECINCT 113,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,88
Sedgwick,WICHITA PRECINCT 114,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,65
Sedgwick,WICHITA PRECINCT 116,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,113
Sedgwick,WICHITA PRECINCT 117,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,96
Sedgwick,WICHITA PRECINCT 118,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,201
Sedgwick,WICHITA PRECINCT 119,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,240
Sedgwick,WICHITA PRECINCT 120,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,288
Sedgwick,WICHITA PRECINCT 132,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,9
Sedgwick,WICHITA PRECINCT 201,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,562
Sedgwick,WICHITA PRECINCT 202,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,622
Sedgwick,WICHITA PRECINCT 601,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,226
Sedgwick,WICHITA PRECINCT 608,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,237
Sedgwick,WICHITA PRECINCT 614,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,218
Sedgwick,WICHITA PRECINCT 615,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,106
Sedgwick,WICHITA PRECINCT 616,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,128
Sedgwick,WICHITA PRECINCT 618,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,215
Sedgwick,WICHITA PRECINCT 619,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,556
Sedgwick,WICHITA PRECINCT 620,State Senate,29,"Cox, Kenya",Kenya,,Cox,,Republican,308
Sedgwick,WICHITA PRECINCT 103,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,49
Sedgwick,WICHITA PRECINCT 104,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,13
Sedgwick,WICHITA PRECINCT 105,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,321
Sedgwick,WICHITA PRECINCT 106,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,157
Sedgwick,WICHITA PRECINCT 107,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,519
Sedgwick,WICHITA PRECINCT 108,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,408
Sedgwick,WICHITA PRECINCT 109,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,693
Sedgwick,WICHITA PRECINCT 112,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,702
Sedgwick,WICHITA PRECINCT 113,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,646
Sedgwick,WICHITA PRECINCT 114,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,675
Sedgwick,WICHITA PRECINCT 116,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,993
Sedgwick,WICHITA PRECINCT 117,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,902
Sedgwick,WICHITA PRECINCT 118,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,844
Sedgwick,WICHITA PRECINCT 119,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,587
Sedgwick,WICHITA PRECINCT 120,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,505
Sedgwick,WICHITA PRECINCT 132,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,8
Sedgwick,WICHITA PRECINCT 201,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,555
Sedgwick,WICHITA PRECINCT 202,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,515
Sedgwick,WICHITA PRECINCT 601,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,385
Sedgwick,WICHITA PRECINCT 608,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,495
Sedgwick,WICHITA PRECINCT 614,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,442
Sedgwick,WICHITA PRECINCT 615,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,271
Sedgwick,WICHITA PRECINCT 616,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,214
Sedgwick,WICHITA PRECINCT 618,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,159
Sedgwick,WICHITA PRECINCT 619,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,445
Sedgwick,WICHITA PRECINCT 620,State Senate,29,"Faust-Goudeau, Oletha",Oletha,,Faust-Goudeau,,Democratic,217
Sedgwick,WICHITA PRECINCT 103,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,8
Sedgwick,WICHITA PRECINCT 104,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,5
Sedgwick,WICHITA PRECINCT 105,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,52
Sedgwick,WICHITA PRECINCT 106,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,33
Sedgwick,WICHITA PRECINCT 107,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,37
Sedgwick,WICHITA PRECINCT 108,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,62
Sedgwick,WICHITA PRECINCT 109,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,52
Sedgwick,WICHITA PRECINCT 112,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,55
Sedgwick,WICHITA PRECINCT 113,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,24
Sedgwick,WICHITA PRECINCT 114,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,9
Sedgwick,WICHITA PRECINCT 116,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,33
Sedgwick,WICHITA PRECINCT 117,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,16
Sedgwick,WICHITA PRECINCT 118,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,30
Sedgwick,WICHITA PRECINCT 119,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,38
Sedgwick,WICHITA PRECINCT 120,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,43
Sedgwick,WICHITA PRECINCT 132,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,1
Sedgwick,WICHITA PRECINCT 201,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,120
Sedgwick,WICHITA PRECINCT 202,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,83
Sedgwick,WICHITA PRECINCT 601,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,49
Sedgwick,WICHITA PRECINCT 608,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,76
Sedgwick,WICHITA PRECINCT 614,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,54
Sedgwick,WICHITA PRECINCT 615,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,19
Sedgwick,WICHITA PRECINCT 616,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,31
Sedgwick,WICHITA PRECINCT 618,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,40
Sedgwick,WICHITA PRECINCT 619,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,96
Sedgwick,WICHITA PRECINCT 620,State Senate,29,"Kramer, Carl",Carl,,Kramer,,Libertarian,54
Sedgwick,WICHITA PRECINCT 110,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,129
Sedgwick,WICHITA PRECINCT 121,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,331
Sedgwick,WICHITA PRECINCT 203,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,425
Sedgwick,WICHITA PRECINCT 204,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,358
Sedgwick,WICHITA PRECINCT 205,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,231
Sedgwick,WICHITA PRECINCT 206,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,147
Sedgwick,WICHITA PRECINCT 207,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,537
Sedgwick,WICHITA PRECINCT 209,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,431
Sedgwick,WICHITA PRECINCT 210,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,488
Sedgwick,WICHITA PRECINCT 211,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,241
Sedgwick,WICHITA PRECINCT 212,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,443
Sedgwick,WICHITA PRECINCT 213,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,402
Sedgwick,WICHITA PRECINCT 214,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,357
Sedgwick,WICHITA PRECINCT 215,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,597
Sedgwick,WICHITA PRECINCT 216,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,343
Sedgwick,WICHITA PRECINCT 217,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,348
Sedgwick,WICHITA PRECINCT 221,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,223
Sedgwick,WICHITA PRECINCT 222,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,274
Sedgwick,WICHITA PRECINCT 223,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,339
Sedgwick,WICHITA PRECINCT 224,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,540
Sedgwick,WICHITA PRECINCT 225,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,550
Sedgwick,WICHITA PRECINCT 227,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,301
Sedgwick,WICHITA PRECINCT 231,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,276
Sedgwick,WICHITA PRECINCT 234,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,99
Sedgwick,WICHITA PRECINCT 235,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,156
Sedgwick,WICHITA PRECINCT 306,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,675
Sedgwick,WICHITA PRECINCT 307,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,322
Sedgwick,WICHITA PRECINCT 308,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,537
Sedgwick,MINNEHA PRECINCT 01,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,224
Sedgwick,MINNEHA PRECINCT 02,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,129
Sedgwick,MINNEHA PRECINCT 04,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,1
Sedgwick,MINNEHA PRECINCT 09,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,72
Sedgwick,MINNEHA PRECINCT 11,State Senate,30,"Cantwell, Patrick K.",Patrick,K.,Cantwell,,Democratic,1
Sedgwick,WICHITA PRECINCT 110,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,190
Sedgwick,WICHITA PRECINCT 121,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,462
Sedgwick,WICHITA PRECINCT 203,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,525
Sedgwick,WICHITA PRECINCT 204,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,498
Sedgwick,WICHITA PRECINCT 205,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,119
Sedgwick,WICHITA PRECINCT 206,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,158
Sedgwick,WICHITA PRECINCT 207,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,649
Sedgwick,WICHITA PRECINCT 209,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,434
Sedgwick,WICHITA PRECINCT 210,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,529
Sedgwick,WICHITA PRECINCT 211,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,382
Sedgwick,WICHITA PRECINCT 212,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,739
Sedgwick,WICHITA PRECINCT 213,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,919
Sedgwick,WICHITA PRECINCT 214,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,836
Sedgwick,WICHITA PRECINCT 215,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,1035
Sedgwick,WICHITA PRECINCT 216,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,647
Sedgwick,WICHITA PRECINCT 217,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,926
Sedgwick,WICHITA PRECINCT 221,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,540
Sedgwick,WICHITA PRECINCT 222,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,680
Sedgwick,WICHITA PRECINCT 223,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,907
Sedgwick,WICHITA PRECINCT 224,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,716
Sedgwick,WICHITA PRECINCT 225,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,807
Sedgwick,WICHITA PRECINCT 227,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,911
Sedgwick,WICHITA PRECINCT 231,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,207
Sedgwick,WICHITA PRECINCT 234,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,86
Sedgwick,WICHITA PRECINCT 235,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,146
Sedgwick,WICHITA PRECINCT 306,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,588
Sedgwick,WICHITA PRECINCT 307,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,234
Sedgwick,WICHITA PRECINCT 308,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,425
Sedgwick,MINNEHA PRECINCT 01,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,922
Sedgwick,MINNEHA PRECINCT 02,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,331
Sedgwick,MINNEHA PRECINCT 04,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,3
Sedgwick,MINNEHA PRECINCT 09,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,149
Sedgwick,MINNEHA PRECINCT 11,State Senate,30,"Wagle, Susan",Susan,,Wagle,,Republican,0
Sedgwick,WICHITA PRECINCT 123,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,71
Sedgwick,WICHITA PRECINCT 126,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,142
Sedgwick,WICHITA PRECINCT 127,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,170
Sedgwick,WICHITA PRECINCT 131,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,7
Sedgwick,WICHITA PRECINCT 534,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,82
Sedgwick,WICHITA PRECINCT 622,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,451
Sedgwick,WICHITA PRECINCT 623,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,772
Sedgwick,WICHITA PRECINCT 626,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,3
Sedgwick,WICHITA PRECINCT 627,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,68
Sedgwick,WICHITA PRECINCT 628,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,493
Sedgwick,BEL AIRE PRECINCT 01,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,1018
Sedgwick,BEL AIRE PRECINCT 02,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,849
Sedgwick,EAGLE,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,364
Sedgwick,GRANT PRECINCT 01,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,395
Sedgwick,GRANT PRECINCT 02,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,170
Sedgwick,GREELEY,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,379
Sedgwick,KECHI PRECINCT 01,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,5
Sedgwick,KECHI PRECINCT 03,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,620
Sedgwick,KECHI PRECINCT 04,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,27
Sedgwick,KECHI PRECINCT 07,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,15
Sedgwick,KECHI PRECINCT 08,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,11
Sedgwick,PARK PRECINCT 01,State Senate,31,"McGinn, Carolyn  ",Carolyn,,McGinn,,Republican,215
